0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,label
0.04006851798143851,0.12866020387191457,0.00019317771108178446,0.021684330516152383,1172.998052834079,909.0435892000634,2613.9360113652842,2.2584033558814554e-06,-465.90625,158.86166381835938,-6.433654308319092,-35.31305694580078,8.635366439819336,-0.8768768906593323,-27.07272720336914,-11.283661842346191,0.8012645244598389,-15.90366268157959,-17.617822647094727,-2.7349929809570312,-7.093060493469238,1belly_pain
0.1040911397911833,19.6815102514154,0.01768606148931538,0.05631602459638118,2148.651371356026,806.4429944002684,3052.768701964907,9.215258387484937e-07,-284.3855285644531,198.8802032470703,-90.97013092041016,-80.63807678222656,45.507240295410156,13.771990776062012,-51.1450309753418,-3.0725531578063965,32.263301849365234,-16.31175422668457,-33.91880416870117,3.688431739807129,9.417349815368652,1belly_pain
0.041634190110208816,1.1438913592526379,0.0014111470249525597,0.022516064917980166,1238.426768336222,966.0342563838876,2799.4662893343966,6.479423575456167e-08,-362.6025695800781,190.345703125,-21.647581100463867,-41.02128601074219,24.11237907409668,-0.3040991723537445,-41.804691314697266,-16.361289978027344,0.36151590943336487,-23.511728286743164,-20.698362350463867,2.853712797164917,-6.278284549713135,1belly_pain
0.027003879060324826,1.7403514643368554,0.0010448702588134033,0.014642197382556094,920.9979344445373,785.4586800060888,2022.2975162231728,0.01973215863108635,-449.5978088378906,104.99234771728516,19.19631004333496,-9.578947067260742,0.4501022696495056,-5.745542526245117,-19.42325782775879,-15.87557315826416,-10.544401168823242,-15.891619682312012,-17.133670806884766,-11.219376564025879,-9.891963958740234,1belly_pain
0.04588031104988399,0.3401647434754973,0.0004604840986387633,0.024815216742353666,1257.7712387711279,898.4378515776752,2572.992948810905,9.90758621810528e-07,-436.3728942871094,191.8569793701172,-21.815753936767578,-48.78086471557617,14.83812427520752,-0.8000843524932861,-35.419578552246094,-11.141374588012695,2.55696702003479,-23.30585479736328,-22.093347549438477,2.834099292755127,-3.846846342086792,1belly_pain
0.08486577363689095,0.8572265368462058,0.0007596674436477639,0.045927676113212114,1856.83160515468,818.2262319444823,2932.5374877646464,5.528839892576798e-07,-416.2681884765625,162.65240478515625,-66.96524810791016,-74.28206634521484,17.46481704711914,2.356945514678955,-40.516605377197266,-3.0160956382751465,27.811138153076172,-5.4735493659973145,-22.068464279174805,1.807331919670105,4.79598331451416,1belly_pain
0.055877048288863106,0.1571109946375023,0.00017021391350389777,0.030261638448852476,1365.6020442751283,903.858775408942,2705.814342100493,0.02138114534318447,-478.58563232421875,209.44625854492188,-31.01793098449707,-53.84965133666992,21.357208251953125,-0.25990650057792664,-38.52241516113281,-3.226191759109497,14.880660057067871,-20.253433227539062,-23.895732879638672,4.316216945648193,-2.1204733848571777,1belly_pain
0.04919518561484919,1.1462030711160294,0.0008920733264113747,0.026645010706015732,1260.252999808271,937.9369290862616,2658.6511315436487,0.04793741554021835,-474.2880554199219,124.42591094970703,-0.1144334152340889,-13.800504684448242,23.37276840209961,7.666929721832275,-19.95418930053711,-3.6845295429229736,12.138036727905273,-2.611445903778076,-9.096949577331543,0.9454924464225769,-4.213304042816162,1belly_pain
0.04073239921693735,14.37066867123159,0.0041949629114785714,0.022034620437626242,1266.8133408664048,878.9129866434644,2639.4660967408645,1.5592520696827705e-07,-305.29534912109375,165.89776611328125,-22.39629364013672,-43.488372802734375,10.113001823425293,-8.716675758361816,-36.70865249633789,-9.052350997924805,4.6037211418151855,-16.34192657470703,-10.379549980163574,10.428757667541504,-2.0392210483551025,1belly_pain
0.06037693953016241,0.4431772942185011,0.000647341094449259,0.032672440865327466,1512.6612297311606,979.7346501566534,2960.1159752936487,1.5770671097925515e-06,-424.5115966796875,164.6797637939453,-32.108280181884766,-46.43991470336914,19.588119506835938,0.39930814504623413,-35.97212219238281,-8.252187728881836,10.440792083740234,-14.73081111907959,-17.46776008605957,4.592729091644287,-0.5622731447219849,1belly_pain
